Date,YM-EF,NKD-EF,NQ-EF,GC-EF,JPYUSD-EF,Z-EF,CL-EF,DXY-EF,Open-BPI,High-BPI,Low-BPI,Close-BPI,Volume-BPI,AD-TI,BBands_Upper-TI,BBands_Middle-TI,BBands_Lower-TI,EMA_12-TI,EMA_26-TI,MACD-TI,MACD_Signal-TI,MACD_Hist-TI,NATR-TI,OBV-TI,RSI-TI,SMA_20-TI,SMA_50-TI,Stoch_K-TI,Stoch_D-TI,n-transactions-excluding-popular-BC,difficulty-BC,trade-volume-BC,miners-revenue-BC,market-cap-BC,avg-block-size-BC,n-transactions-per-block-BC,median-confirmation-time-BC,hash-rate-BC,cost-per-transaction-percent-BC,n-transactions-BC
2020-11-13,29410.0,25635.0,11933.5,1885.699951171875,105.08999633789062,410.5,40.130001068115234,92.76000213623048,16276.4404296875,16463.177734375,15992.15234375,16317.80859375,31599492172.0,1953503204095.1365,16700.216164313344,14477.33466796875,12254.453171624153,15230.884902422858,14221.697126835948,1009.18777558691,900.5070034188525,108.6807721680575,4.494581470527876,1324627924639.0,77.15979350955092,14477.33466796875,12576.0637109375,95.48545506047678,95.75377195787178,296824.0,16787779609933.0,478495947.4292,16032046.443972783,301903355040.338,1.2766392949640286,2158.561151079137,11.133333333333333,115998982.07406694,0.6034577437906268,300040.0
2020-11-14,29410.0,25635.0,11933.5,1885.699951171875,105.08999633789062,410.5,40.130001068115234,92.76000213623048,16317.80859375,16317.80859375,15749.193359375,16068.138671875,27481710135.0,1956851349008.5205,16851.027976918085,14629.18291015625,12407.337843394414,15359.693174646263,14358.47057461662,1001.222600029645,920.650122741011,80.57247728863399,4.563499708768508,1297146214504.0,72.34841711256277,14629.18291015625,12683.5721484375,87.73177310634344,94.10426051006291,271239.0,16787779609933.0,264263990.3617,15597257.884330552,297187367737.42303,1.2901966408450702,1926.1338028169012,10.829166666666666,118502557.22674464,1.1496590238577382,273511.0
2020-11-15,29410.0,25635.0,11933.5,1885.699951171875,105.08999633789062,410.5,40.130001068115234,92.76000213623048,16068.1396484375,16123.1103515625,15793.5341796875,15955.587890625,23653867583.0,1956458853739.1912,16943.75148688154,14773.19990234375,12602.648317805955,15451.36928479684,14476.775560987611,974.5937238092284,931.4388429546544,43.154880854573776,4.6386316775951775,1273492346921.0,71.39043143151136,14773.19990234375,12787.66943359375,84.2364263102698,89.15121815903001,250116.0,16787779609933.0,163501040.4486,15662707.440931926,296467905629.9167,1.20522652,1684.7666666666669,8.866666666666667,125178757.6338852,1.970058763112408,252715.0
2020-11-16,29865.0,26180.0,12005.0,1887.300048828125,104.6760025024414,416.25,41.34000015258789,92.56999969482422,15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,31526766675.0,1981240616181.6755,17194.271791023897,14926.29453125,12658.317271476102,15645.944983770403,14642.652284479267,1003.2926992911345,945.8096142219504,57.48308506918386,4.585826404544522,1305019113596.0,77.48134774703776,14926.29453125,12906.48626953125,97.1332638414466,89.70048775268661,308627.0,17040598812944.877,97292561.7456,17711414.833960325,303480150850.0781,1.2089313187499997,1946.73125,9.941666666666666,135534841.86269382,0.7556450366907308,311477.0
2020-11-17,29720.0,26015.0,11975.0,1884.5,104.54100036621094,420.25,41.43000030517578,92.41999816894533,16685.69140625,17782.919921875,16564.544921875,17645.40625,39006849170.0,2011442335473.5327,17578.56153678649,15145.0005859375,12711.439635088507,15953.554409344188,14865.078504147472,1088.4759051967158,974.3428724169036,114.13303277981208,4.570530247906995,1344025962766.0,79.37721777812561,15145.0005859375,13045.20134765625,96.72777238528415,92.69915417900016,344749.0,17596801059571.0,293272996.4775,18324639.99735234,316966841933.669,1.2824604331210194,2215.108280254777,13.641666666666667,137334450.8705656,0.5878198669144952,347772.0
2020-11-18,29391.0,25645.0,11897.0,1873.5,104.18099975585938,425.75,41.81999969482422,92.31999969482422,17645.19140625,18393.94921875,17352.90625,17804.005859375,49064800278.0,2004898570164.9995,17931.674895645418,15363.30673828125,12794.93858091708,16238.239247810468,15082.77682675692,1155.4624210535476,1010.5667821442324,144.89563890931504,4.691395600818855,1393090763044.0,79.29555099443425,15363.30673828125,13184.38865234375,86.25436731276159,93.37180117983075,358439.0,17596801059571.0,424743957.97920007,21194109.321156435,332328816813.89874,1.2620370650887565,2142.05325443787,10.7,147831351.5740483,0.5108391915011843,362007.0
2020-11-19,29443.0,25610.0,11987.25,1861.0999755859373,103.8939971923828,422.5,41.7400016784668,92.29000091552734,17803.861328125,18119.546875,17382.5546875,17817.08984375,36985055355.0,2011526750011.6272,18218.282292129286,15576.835107421875,12935.387922714464,16481.13933949347,15285.31853171937,1195.820807774102,1047.6175872702065,148.2032205038954,4.340241275548515,1430075818399.0,73.15408403745914,15576.835107421875,13325.040625,85.47226739307298,89.48480236370624,307840.0,17596801059571.0,633847834.5785,16988027.064900875,331166665728.2905,1.3300628175182485,2270.518248175182,14.0,119839616.36476108,0.6411953810436175,311061.0
2020-11-20,29212.0,25745.0,11905.75,1872.5999755859373,103.8249969482422,423.25,42.150001525878906,92.38999938964844,17817.083984375,18773.2265625,17765.794921875,18621.314453125,36992873940.0,2037363203435.4272,18647.809744184902,15818.85107421875,12989.892404252594,16810.397049282936,15532.42934071238,1277.967708570557,1093.6876115302766,184.28009704028045,4.279696196474401,1467068692339.0,77.17651771757707,15818.85107421875,13485.07787109375,96.50778641638064,89.41147370740508,344738.0,17596801059571.0,358043942.4177,20641618.88821196,340055668726.4569,1.285111857142857,2071.583333333333,10.170833333333334,146956609.8487581,0.4912291957552815,348026.0
2020-11-21,29212.0,25745.0,11905.75,1872.5999755859373,103.8249969482422,423.25,42.150001525878906,92.38999938964844,18621.31640625,18936.62109375,18444.359375,18642.232421875,39650210707.0,2029589158202.9736,18982.257546256453,16064.1072265625,13145.956906868549,17092.217875835562,15762.785124502205,1329.4327513333592,1140.836639490893,188.5961118424661,3.96008241475884,1506718903046.0,88.78090235349524,16064.1072265625,13646.40302734375,92.97822498311838,91.65275959752402,308254.0,17596801059571.0,374130037.1055,20655875.92406429,347346863267.97,1.1501721597633134,1841.3550295857988,9.183333333333334,147831351.5740483,0.9133170585886332,311189.0
2020-11-22,29212.0,25745.0,11905.75,1872.5999755859373,103.8249969482422,423.25,42.150001525878906,92.38999938964844,18642.232421875,18688.96875,17671.384765625,18370.001953125,41280434226.0,2044990474673.8647,19144.15595638904,16305.082861328125,13466.009766267212,17288.8000415724,15955.91229699278,1332.8877445796188,1179.2468605086383,153.64088407098052,4.067128727479582,1465438468820.0,81.85636696819556,16305.082861328125,13802.816484375,86.08188739296075,91.85596626415328,268226.0,17596801059571.0,256287553.65,20906345.739519317,342396457508.1086,0.9292092586206891,1558.1896551724135,7.916666666666667,152205060.20049945,1.43726931184361,271125.0
2020-11-23,29546.0,25940.0,11905.25,1837.800048828125,103.81700134277344,426.5,43.060001373291016,92.51000213623048,18370.017578125,18711.42578125,18000.796875,18364.12109375,42741112308.0,2045953976971.9792,19279.035884715253,16525.773876953124,13772.511869190996,17454.234049599723,16134.29813378961,1319.9359158101124,1207.3846715689333,112.55124424117912,3.987147471451529,1422697356512.0,84.4892099885731,16525.773876953124,13956.70724609375,84.98030176209366,88.01347137939092,294575.0,17596801059571.0,276025442.5872,18011288.3905691,342594781605.9451,1.2294749115646255,2026.122448979592,11.066666666666666,128587033.61766332,0.6662917345869,297840.0
2020-11-24,29998.0,26475.0,12076.0,1804.800048828125,104.5250015258789,425.75,44.90999984741211,92.2300033569336,18365.015625,19348.271484375,18128.65625,19107.46484375,51469565009.0,2077098749874.559,19516.46935369161,16774.461767578126,14032.454181464647,17708.577248699767,16354.532704897789,1354.044543801978,1236.7166460155422,117.32789778643564,4.166326183697197,1474166921521.0,87.43763842162942,16774.461767578126,14122.98974609375,94.06626571981414,88.3761516249562,329673.0,17596801059571.0,344268444.6285,17683648.930801246,350425140177.5591,1.271609338235293,2450.683823529412,15.3875,118964874.63947085,0.4247858780182665,333293.0
2020-11-25,29828.0,26310.0,12152.25,1805.699951171875,104.51300048828124,420.0,45.709999084472656,91.98999786376952,19104.41015625,19390.96484375,18581.146484375,18732.12109375,43710357371.0,2049686254989.2192,19746.39460429817,16932.075390625,14117.75617695183,17866.04553255365,16530.650363331286,1335.3951692223636,1256.452350656907,78.94281856545695,4.319804753705475,1430456564150.0,79.9358132457138,16932.075390625,14285.54404296875,82.91465990940912,87.32040913043897,358372.0,17596801059571.0,523228040.5104,20363512.95999495,354019778835.6289,1.233440948387097,2335.4193548387098,13.066666666666666,135584967.41998515,0.5685694257709045,361990.0
2020-11-26,29828.0,26310.0,12152.25,1805.699951171875,104.51300048828124,420.0,45.709999084472656,91.98999786376952,18729.83984375,18866.28515625,16351.03515625,17150.623046875,61396835737.0,2027325035097.9585,19751.945166640857,17011.3125,14270.67983335914,17755.980534756935,16576.574265816005,1179.4062689409293,1241.043134313711,-61.63686537278181,5.444905223842852,1369059728413.0,57.20327104984428,17011.3125,14415.17712890625,38.48208745421909,71.82100436114746,320210.0,17596801059571.0,357330319.00200003,18340061.78604947,322385528568.3868,1.2968146333333337,2159.833333333333,12.508333333333333,131211258.793534,0.515122648305894,323975.0
2020-11-27,29874.0,26785.0,12257.5,1781.9000244140625,104.24199676513672,425.5,45.52999877929688,91.79000091552734,17153.9140625,17445.0234375,16526.423828125,17108.40234375,38886494645.0,2037711595221.084,19666.76145527538,17125.044921875,14583.32838847462,17656.353120755866,16615.96893825556,1040.3841825003074,1200.9113439510304,-160.52716145072304,5.645207178607707,1330173233768.0,56.512966593339264,17125.044921875,14539.03146484375,37.322742248015246,52.90649653721448,318644.0,17596801059571.0,867494794.0976,17988301.561259545,315337745096.9861,1.2851594480519473,2093.7987012987014,13.758333333333333,134710225.69469494,0.5081648605919892,322445.0
2020-11-28,29874.0,26785.0,12257.5,1781.9000244140625,104.24199676513672,425.5,45.52999877929688,91.79000091552734,17112.93359375,17853.939453125,16910.65234375,17717.4140625,32601040734.0,2060875700420.2808,19668.286931976272,17236.937255859375,14805.58757974248,17665.747111793426,16697.55746597737,968.1896458160554,1154.3670043240354,-186.17735850798,5.60221164634295,1362774274502.0,62.82739182994294,17236.937255859375,14672.0905859375,53.47927625212113,43.094701984785154,290882.0,17596801059571.0,334361872.0526,17630656.51384634,320916424888.6448,1.3202985974025976,1908.7597402597405,13.120833333333334,134710225.69469494,1.345090499464692,293949.0
2020-11-29,29874.0,26785.0,12257.5,1781.9000244140625,104.24199676513672,425.5,45.52999877929688,91.79000091552734,17719.634765625,18283.62890625,17559.1171875,18177.484375,31133957704.0,2082887102171.288,19670.21874245895,17379.195703125,15088.172663791049,17744.475921517515,16807.181681460526,937.2942400569882,1110.952451470626,-173.65821141363767,5.615610471181172,1393908232206.0,66.39474934982246,17379.195703125,14809.713046875,65.4304556538383,52.077491384658224,261000.0,18158528379021.04,203020072.4978,18023228.15797287,333699965661.09863,1.1048270733333336,1757.1533333333334,9.795833333333334,135399801.26976258,1.3316931734493402,263573.0
2020-11-30,29629.0,26315.0,12277.0,1775.699951171875,104.08200073242188,419.75,45.34000015258789,91.87000274658205,18178.322265625,19749.263671875,18178.322265625,19625.8359375,47728480399.0,2123115597940.2144,19875.30410865626,17595.9423828125,15316.58065696874,18033.91592397636,17015.970885611598,1017.94503836476,1092.3509688494528,-74.40593048469282,5.432772313099266,1441636712605.0,69.49153562443004,17595.9423828125,14974.5461328125,96.36788009377588,71.75920399991178,253811.0,19157154724710.0,192293943.968,14684437.13730185,350245584034.0708,1.3185017699115051,2270.362831858407,13.65,107610727.917311,0.4446853302142696,256551.0
2020-12-01,29804.0,26910.0,12452.25,1814.0999755859373,104.29900360107422,414.75,44.54999923706055,91.30999755859376,19633.76953125,19845.974609375,18321.921875,18802.998046875,49633658712.0,2104816249374.788,19906.31388429692,17751.02529296875,15595.736701640575,18152.23625057615,17148.343267927405,1003.8929826487438,1074.659371609311,-70.76638896056716,5.786636270440642,1392003053893.0,57.86662362735888,17751.02529296875,15119.498828125,70.15752128216634,77.31861900992683,374601.0,19157154724710.0,570429939.1842,21143567.33429405,358007856107.0241,1.2771752828947374,2487.2894736842104,14.941666666666666,144750713.6586838,0.4569353868724833,378068.0
2020-12-02,29868.0,26830.0,12454.25,1825.699951171875,104.30899810791016,419.0,45.27999877929688,91.12000274658205,18801.744140625,19308.330078125,18347.71875,19201.091796875,37387697139.0,2133856361463.114,20028.00642448871,17897.2626953125,15766.518966136293,18313.59864231443,17300.398714516115,1013.199927798316,1062.367482847112,-49.1675550487962,5.636741905996004,1429390751032.0,59.19485207161441,17897.2626953125,15275.00267578125,81.54809772388538,82.6911663666092,323679.0,19157154724710.0,586228902.896,18291019.906802543,352209950017.20306,1.2566132061068704,2496.328244274809,14.016666666666667,124752259.79794464,0.6130304664189823,327019.0
2020-12-03,29932.0,26725.0,12462.25,1836.800048828125,104.45800018310548,422.5,45.63999938964844,90.70999908447266,19205.92578125,19566.19140625,18925.78515625,19445.3984375,31930317405.0,2153741331613.993,20155.18473339699,18053.6421875,15952.099641603014,18487.7216877276,17459.287582885292,1028.4341048423012,1055.58080724615,-27.14670240384885,5.530444622382142,1461321068437.0,60.40009919897328,18053.6421875,15435.3205078125,88.53839452020192,80.08133784208455,343417.0,19157154724710.0,311500178.6337,21762338.78996689,358171482269.52106,1.3102050445859874,2209.687898089172,14.316666666666666,149512250.29219317,0.7930304539066738,346921.0
2020-12-04,30198.0,26855.0,12526.0,1835.9000244140625,103.822998046875,417.0,46.2599983215332,90.6999969482422,19446.966796875,19511.404296875,18697.193359375,18699.765625,33872388058.0,2120082963720.6096,20082.99304908176,18185.22353515625,16287.45402123074,18520.343831923343,17551.17484526416,969.1689866591878,1038.2984431287578,-69.12945646956996,5.6771594611515726,1427448680379.0,50.50485067395121,18185.22353515625,15579.408828125,67.20375274741549,79.09674833050093,315514.0,19157154724710.0,269817738.8956,19296507.660683624,354968506705.42535,1.3210272569444448,2214.5416666666665,12.883333333333333,137132255.0450689,0.6206027228635906,318894.0
2020-12-05,30198.0,26855.0,12526.0,1835.9000244140625,103.822998046875,417.0,46.2599983215332,90.6999969482422,18698.384765625,19160.44921875,18590.193359375,19154.23046875,27242455064.0,2146731250343.745,19971.47841126263,18345.1556640625,16718.832916862368,18617.8648529736,17669.91970626311,947.9451467104918,1020.2277838451046,-72.28263713461274,5.5715447570635,1454691135443.0,53.12068832925445,18345.1556640625,15736.0509765625,80.20726396257089,78.64980374339609,279786.0,19157154724710.0,278793731.2368,18632287.72198453,352161694376.04895,1.3423031666666674,1962.493055555556,13.745833333333334,137132255.0450689,1.4954115911801804,282599.0
2020-12-06,30198.0,26855.0,12526.0,1835.9000244140625,103.822998046875,417.0,46.2599983215332,90.6999969482422,19154.1796875,19390.5,18897.89453125,19345.12109375,25293775714.0,2167364891529.6133,19967.91132182804,18476.60615234375,16985.30098285946,18729.750428477662,17794.008697928806,935.741730548856,1003.330573185855,-67.58884263699883,5.322727384572355,1479984911157.0,56.00298862288884,18476.60615234375,15895.7913671875,85.66917904179536,77.69339858392725,256105.0,19157154724710.0,114151706.81100002,17217876.55490936,355879481317.4014,1.3485796470588238,1901.6470588235293,12.066666666666666,129513796.43145394,1.7175788574157451,258624.0
2020-12-07,30057.0,26435.0,12596.0,1861.800048828125,104.197998046875,419.5,45.7599983215332,90.79000091552734,19343.12890625,19411.828125,18931.142578125,19191.630859375,26896357742.0,2169619341610.511,20023.953851561502,18553.9173828125,17083.880914063495,18800.80895630802,17897.53626544334,903.27269086468,983.31899672162,-80.04630585693997,5.2797156207863285,1453088553415.0,55.00335024951506,18553.9173828125,16049.956796875,81.27739382108842,82.38461227515155,297736.0,19157154724710.0,119935507.4742,19343628.017927807,356977945083.6803,1.202576086666667,2006.04,12.295833333333334,142846099.00528008,0.9193781799087029,300906.0
2020-12-08,30170.0,26575.0,12637.5,1870.800048828125,103.9980010986328,417.0,45.59999847412109,90.97000122070312,19191.529296875,19283.478515625,18269.9453125,18321.14453125,31692288756.0,2141128961622.184,20011.977520126045,18579.77431640625,17147.57111268645,18727.014429376017,17928.914655503097,798.0997738729202,946.27515215188,-148.1753782789599,5.450223841494132,1421396264659.0,45.31768203186241,18579.77431640625,16181.5389453125,56.37034350447549,74.4389721224531,327753.0,19157154724710.0,176619929.6967,18941288.637713756,351731532557.74243,1.2865375208333338,2298.402777777778,13.983333333333334,137132255.0450689,0.5021757917706171,330970.0
2020-12-09,30063.0,26685.0,12367.0,1834.5999755859373,104.13500213623048,422.0,45.52000045776367,91.08999633789062,18320.884765625,18626.29296875,17935.546875,18553.916015625,34420373071.0,2168336143765.733,20003.40016683924,18616.615625,17229.83108316076,18700.38390418356,17975.211052549163,725.1728516343901,902.054692048382,-176.881840413992,5.336006827953073,1455816637730.0,48.9205092244339,18616.615625,16314.29056640625,63.03058719387239,66.8927748398121,317480.0,19157154724710.0,273878281.0107,17187411.942549206,339137256659.1401,1.2758179136690648,2309.9208633093526,12.766666666666667,132370718.41155957,0.6610569442660915,321079.0
2020-12-10,30010.0,26715.0,12402.0,1833.5999755859373,104.27200317382812,420.25,46.77999877929688,90.79000091552734,18553.298828125,18553.298828125,17957.064453125,18264.9921875,25547132265.0,2169176857918.1416,19994.45688718285,18598.79951171875,17203.14213625465,18633.400563155312,17996.67632180478,636.7242413505301,848.9886019088117,-212.2643605582816,4.670189600238503,1430269505465.0,58.003739849031305,18598.79951171875,16423.11662109375,52.37360335606404,57.2581780181373,310120.0,19157154724710.0,377966775.1915,16448918.976491643,339466030760.79877,1.3067105230769234,2412.6846153846154,16.03333333333333,123799952.47124276,0.4242509695026742,313649.0
2020-12-11,30033.0,26565.0,12368.0,1839.800048828125,104.18199920654295,424.25,46.56999969482422,90.9800033569336,18263.9296875,18268.453125,17619.533203125,18058.904296875,27919640985.0,2179064911790.905,19985.70026944759,18569.63310546875,17153.565941489913,18545.016522189107,18001.28580143961,543.730720749496,787.9370256769487,-244.20630492745272,4.616819033410832,1402349864480.0,56.66979605094546,18569.63310546875,16524.976875,39.118428888437904,51.50753981279144,301645.0,19157154724710.0,264270264.5584,16978667.126258247,332915368008.531,1.3259370217391302,2208.2246376811595,16.045833333333334,131418411.08485769,0.5826833384402668,304735.0
2020-12-12,30033.0,26565.0,12368.0,1839.800048828125,104.18199920654295,424.25,46.56999969482422,90.9800033569336,18051.3203125,18919.55078125,18046.041015625,18803.65625,21752580802.0,2195045364438.7983,20007.792616637274,18591.3158203125,17174.839023987723,18584.80724954463,18060.72064948112,524.0866000635069,735.1669405542605,-211.0803404907536,4.4074557830817,1424102445282.0,57.47981151858373,18591.3158203125,16642.41921875,54.42136665781286,48.63779963410493,292647.0,19157154724710.0,291983141.38320005,16396977.01721114,343008144845.80804,1.296116386363636,2237.954545454545,16.4,125704567.1246465,0.8497175013914762,295410.0
2020-12-13,30033.0,26565.0,12368.0,1839.800048828125,104.18199920654295,424.25,46.56999969482422,90.9800033569336,18806.765625,19381.53515625,18734.33203125,19142.3828125,25450468637.0,2201687088219.771,20063.09161058173,18630.22890625,17197.366201918263,18670.58810538392,18140.843772667708,529.7443327162109,694.0824189866505,-164.3380862704396,4.300618164804107,1449552913919.0,56.7571656090159,18630.22890625,16763.105625,68.39836903410537,53.97938819345203,273482.0,19144667899932.82,175018094.7288,19661607.518971115,355518605006.37286,1.174223993589744,1770.2564102564102,10.75,148463110.1109586,0.5698484656656732,276160.0
2020-12-14,29865.0,26690.0,12456.5,1828.699951171875,103.93900299072266,419.25,46.9900016784668,90.70999908447266,19144.4921875,19305.099609375,19012.708984375,19246.64453125,22473997681.0,2215175029728.6626,20081.118877340745,18637.187890625,17193.256903909252,18759.212170901777,18222.754939970106,536.4572309316754,662.5573813756555,-126.10015044398006,3.802511581114832,1472026911600.0,46.728698273108016,18637.187890625,16887.4150390625,73.08125529634067,65.30033032941962,311293.0,18670168558400.0,197236995.264,18516458.628991958,356041727962.9916,1.1715791172413796,2167.9310344827586,13.616666666666667,134574371.39496115,0.6893949053165637,314350.0
2020-12-15,30203.0,26795.0,12591.75,1852.300048828125,104.01000213623048,424.75,47.619998931884766,90.47000122070312,19246.919921875,19525.0078125,19079.841796875,19417.076171875,26741982541.0,2228949687955.101,20156.746495825075,18671.43564453125,17186.124793237428,18860.42201720535,18311.223179370467,549.1988378348833,639.8856726675011,-90.68683483261782,3.372251024959463,1498768894141.0,55.96966636034298,18671.43564453125,17014.2516015625,92.33993753317232,77.93985395453946,317256.0,18670168558400.0,156397143.1788,18584575.83562396,359756121520.06146,1.2925099642857143,2288.8571428571427,15.175,129933875.82961763,0.5978109504982942,320440.0
2020-12-16,30161.0,26790.0,12665.25,1856.0999755859373,103.63400268554688,427.25,47.81999969482422,90.4499969482422,19418.818359375,21458.908203125,19298.31640625,21310.59765625,44409011479.0,2267261920960.578,20612.471883203456,18879.434375,17146.396866796546,19237.37211551992,18533.399066546728,703.9730489731846,652.7031479286379,51.26990104454672,3.474822493450989,1543177905620.0,65.8878288833991,18879.434375,17167.3791796875,96.13711745075696,87.18610342675665,311825.0,18670168558400.0,288887515.235,19816346.525156558,372116531778.4759,1.3095326993006986,2204.314685314685,14.383333333333333,132718173.16882376,0.4686156088575011,315217.0
2020-12-17,30293.0,26785.0,12751.0,1887.199951171875,103.4749984741211,432.5,48.36000061035156,89.81999969482422,21308.3515625,23642.66015625,21234.67578125,22805.162109375,71378606374.0,2288989504638.981,21454.68121992697,19164.27236328125,16873.863506635527,19786.26288380532,18849.82595860808,936.4369251972348,709.4499033823574,226.98702181487727,3.800722911103707,1614556511994.0,71.29396106280225,19164.27236328125,17358.05671875,86.09529479632705,91.52411659341878,306106.0,18670168558400.0,712598806.4956,22338873.247198086,422205953205.97705,1.2999028449612409,2399.077519379845,13.716666666666669,119724785.58586197,0.4032137267364443,309481.0
2020-12-18,30363.109375,26740.0,12800.0595703125,1885.699951171875,103.13099670410156,437.5,49.09999847412109,90.0199966430664,22806.796875,23238.6015625,22399.8125,23137.9609375,40387896275.0,2319685660033.5347,22231.765747232283,19435.29970703125,16638.833666830214,20301.90873821988,19167.46558667415,1134.443151545729,794.4485530150317,339.9945985306973,3.753643650399995,1654944408269.0,79.68227180103455,19435.29970703125,17552.05828125,91.62064451442212,91.28435225383537,371342.0,18670168558400.0,1177690832.1425998,27241477.87548204,425397335506.8431,1.2715359872611471,2392.0318471337578,15.416666666666666,145711560.75178552,0.4410421970897383,375549.0
2020-12-19,30363.109375,26740.0,12800.0595703125,1885.699951171875,103.13099670410156,437.5,49.09999847412109,90.0199966430664,23132.865234375,24085.85546875,22826.47265625,23869.83203125,38487546580.0,2344969576977.446,23079.393628784903,19719.91708984375,16360.4405509026,20850.820014070665,19515.7890270131,1335.0309870575657,902.5650398235388,432.465947234027,3.844769222320679,1693431954849.0,80.40919615741926,19719.91708984375,17758.52447265625,96.65925345774396,91.4583975894977,340276.0,18670168558400.0,465956413.3458,25884376.309846204,434687989419.2561,1.2656244746835446,2174.278481012658,14.104166666666668,146639659.8648542,0.9348260530579384,343536.0
2020-12-20,30363.109375,26740.0,12800.0595703125,1885.699951171875,103.13099670410156,437.5,49.09999847412109,90.0199966430664,23861.765625,24209.66015625,23147.7109375,23477.294921875,37844228422.0,2330615834482.074,23667.52154130764,19912.4900390625,16157.458536817368,21254.8930768098,19809.23390811398,1445.6591686958127,1011.1838655979936,434.4753030978191,4.082273401857858,1655587726427.0,75.97144663429964,19912.4900390625,17952.45046875,88.88693283780039,92.38894360332216,279250.0,18670168558400.0,428547892.6224,24027162.60963906,438410542389.42584,1.3440260927152317,1867.8344370860927,12.666666666666666,140142966.07337332,0.9861968227563076,282043.0
2020-12-21,30113.0,26545.0,12683.5,1879.199951171875,103.45700073242188,440.0,47.7400016784668,90.04000091552734,23474.455078125,24059.982421875,22159.3671875,22803.08203125,45852713981.0,2315822613324.196,24040.819407291336,20112.49423828125,16184.169069271167,21493.075992877515,20031.000435753685,1462.0755571238296,1101.362203903161,360.7133532206688,4.647752938511332,1609735012446.0,71.30411539086363,20112.49423828125,18133.769921875,78.65628181361501,88.06748936971978,267276.0,18670168558400.0,301633611.35960007,23298120.991149504,431272943014.63336,1.3453685,1984.0735294117649,12.983333333333334,126221479.37734284,0.5945047752106052,269834.0
2020-12-22,29912.0,26585.0,12710.0,1866.5999755859373,103.33999633789062,443.5,47.02000045776367,90.6500015258789,22794.0390625,23789.90234375,22430.60546875,23783.029296875,44171632681.0,2359547553737.237,24569.1504228964,20341.59111328125,16114.0318036661,21845.376501184823,20308.92849954045,1536.448001644374,1188.3793634514036,348.0686381929704,4.560093278172108,1653906645127.0,81.80911516610783,20341.59111328125,18338.42072265625,93.52621182551432,87.02314215897657,321256.0,18670168558400.0,647260163.442,23995220.12075107,428695226047.5159,1.3020790209790214,2266.874125874126,16.058333333333334,132718173.16882376,0.3738574872773348,324163.0
2020-12-23,30034.0,26670.0,12651.25,1874.699951171875,103.53399658203124,447.25,48.119998931884766,90.41000366210938,23781.974609375,24024.490234375,22802.646484375,23241.345703125,51146161904.0,2345129134262.407,24927.036533436258,20531.3884765625,16135.740419688744,22060.140993791007,20526.14458869486,1533.9964050961462,1257.502771780352,276.4936333157941,4.829599290528925,1602760483223.0,76.35069079372106,20531.3884765625,18524.24162109375,85.30658878026878,85.82969413979936,333346.0,18670168558400.0,433884278.63690007,26038110.232698534,437175215247.3954,1.2462769350649348,2197.811688311688,12.6625,142927263.41257942,0.4050826612339991,338463.0
2020-12-24,30109.0,26635.0,12704.5,1879.9000244140625,103.552001953125,451.0,48.22999954223633,90.33000183105467,23240.203125,23768.337890625,22777.59765625,23735.94921875,41080759713.0,2383523919992.4097,25312.038306315822,20783.19765625,16254.357006184173,22317.9576437847,20763.90789462488,1554.0497491598253,1316.8121672562468,237.23758190357853,4.8474942447741824,1643841242936.0,80.0602034684066,20783.19765625,18716.28646484375,92.81180862114698,90.54820307564336,266122.0,18670168558400.0,583254745.8283,20751169.501283977,431126869305.4007,1.2701059523809528,2139.3571428571427,14.958333333333332,116940488.24665588,0.5163238793306143,269559.0
2020-12-25,30109.0,26635.0,12704.5,1879.9000244140625,103.552001953125,451.0,48.22999954223633,90.33000183105467,23733.5703125,24710.1015625,23463.673828125,24664.791015625,42068395846.0,2422533747789.309,25834.08585832788,21058.72568359375,16283.36550885962,22679.00893176013,21052.862199884145,1626.146731875986,1378.679080180195,247.46765169579112,4.837980994972873,1685909638782.0,83.62543122732018,21058.72568359375,18897.9853125,99.32007600236696,92.47949113459424,300533.0,18670168558400.0,344759537.11370003,23792132.986943312,445633390318.85486,1.2858441805555554,2110.4236111111118,15.245833333333334,133646272.28189243,1.011568695204098,303901.0
2020-12-26,30109.0,26635.0,12704.5,1879.9000244140625,103.552001953125,451.0,48.22999954223633,90.33000183105467,24677.015625,26718.0703125,24522.689453125,26437.037109375,48332647295.0,2458492160675.896,26680.78541538425,21413.321484375,16145.85755336575,23257.16711293165,21451.689970957545,1805.477141974101,1464.0386925389762,341.4384494351248,4.870807800047918,1734242286077.0,85.17606614336114,21413.321484375,19115.4084375,96.47992966170982,96.20393809507458,271125.0,18670168558400.0,375518728.1612,23722327.94400382,469690498444.303,1.384865839416059,1999.6642335766423,12.883333333333333,127149578.49041158,0.90708237391943,273954.0
